6 Month Avg Chbk Amt,6-Month Chbk Freq,Is declined,Is Foreign Transaction,Is Fradulent,Is High Risk Country,Merchant id,Total Number of declines/day,Average Amount/transaction/day,Daily chargeback avg amt,Number of Records,Transaction amount,Currency
0,0,N,N,N,N,5401578011,0,739.2457999,0,1,5913.966399,GBP
0,0,N,N,N,N,6572732555,0,538.8548938,0,1,5927.403832,GBP
0,0,N,N,N,N,5470532817,0,658.7874267,0,1,5929.08684,GBP
0,0,N,N,N,N,5543091323,0,988.433194,0,1,5930.599164,GBP
0,0,N,N,N,N,6529059505,0,742.0342534,0,1,5936.274027,GBP
0,0,N,N,N,N,6106783774,0,660.4656032,0,1,5944.190429,GBP
0,0,N,N,N,N,5954046281,0,851.6197176,0,1,5961.338023,GBP
0,0,N,N,N,N,5945688972,0,199.0600513,0,1,5971.801539,GBP
0,0,N,N,N,N,6244913089,0,853.1328242,0,1,5971.929769,GBP
0,0,N,N,N,N,5279042349,0,996.5854392,0,1,5979.512635,GBP
0,0,N,N,N,N,4806241805,0,666.795581,0,1,6001.160229,GBP
0,0,N,N,N,N,6644492798,0,240.4835529,0,1,6012.088823,GBP
0,0,N,N,N,N,4682075796,0,753.3624657,0,1,6026.899726,GBP
0,0,N,N,N,N,5065698716,0,756.4099142,0,1,6051.279314,GBP
0,0,N,N,N,N,5538228452,0,378.2879214,0,1,6052.606742,GBP
0,0,N,N,N,N,4629776556,0,319.6769216,0,1,6073.86151,GBP
0,0,N,N,N,N,5693985632,0,435.1267301,0,1,6091.774221,GBP
0,0,N,N,N,N,4407796076,0,872.8778153,0,1,6110.144707,GBP
0,0,N,N,N,N,5154712615,0,255.1703798,0,1,6124.089115,GBP
0,0,N,N,N,N,6333432217,0,875.0401152,0,1,6125.280806,GBP
0,0,N,N,N,N,5084201586,0,361.0537151,0,1,6137.913157,GBP
0,0,N,N,N,N,5807575104,0,511.9425136,0,1,6143.310163,GBP
0,0,N,N,N,N,6486105039,0,386.0264573,0,1,6176.423317,GBP
0,0,N,N,N,N,4390219267,0,230.6314693,0,1,6227.049671,GBP
0,0,N,N,N,N,6239886634,0,230.802557,0,1,6231.669039,GBP
0,0,N,N,N,N,4582338937,0,312.0558873,0,1,6241.117746,GBP
0,0,N,N,N,N,6006271775,0,298.3661311,0,1,6265.688753,GBP
0,0,N,N,N,N,5437582895,0,232.0971785,0,1,6266.62382,GBP
0,0,N,N,N,N,6605484408,0,418.6628057,0,1,6279.942086,GBP
0,0,N,N,N,N,5529545869,0,786.1301824,0,1,6289.041459,GBP
0,0,N,N,N,N,5632313575,0,233.0890461,0,1,6293.404245,GBP
0,0,N,N,N,N,6442393145,0,451.5430818,0,1,6321.603145,GBP
0,0,N,N,N,N,4273141616,0,352.5517441,0,1,6345.931394,GBP
0,0,N,N,N,N,4460394088,0,290.2987671,0,1,6386.572876,GBP
0,0,N,N,N,N,6249719297,0,457.9390644,0,1,6411.146902,GBP
0,0,N,N,N,N,4484893134,0,213.7758809,0,1,6413.276427,GBP
0,0,N,N,N,N,5858053228,0,802.0414507,0,1,6416.331606,GBP
0,0,N,N,N,N,6049527934,0,246.9621732,0,1,6421.016503,GBP
0,0,N,N,N,N,5161545492,0,643.233659,0,1,6432.33659,GBP
0,0,N,N,N,N,6320836540,0,338.7472965,0,1,6436.198634,GBP
0,0,N,N,N,N,6571515078,0,496.4991471,0,1,6454.488912,GBP
0,0,N,N,N,N,5724015482,0,431.0686329,0,1,6466.029494,GBP
0,0,N,N,N,N,5868406850,0,307.977941,0,1,6467.536761,GBP
0,0,N,N,N,N,4145436858,0,588.4226094,0,1,6472.648703,GBP
0,0,N,N,N,N,6023647375,0,647.6847818,0,1,6476.847818,GBP
0,0,N,N,N,N,4758421140,0,498.4096808,0,1,6479.32585,GBP
0,0,N,N,N,N,5382534133,0,927.0268192,0,1,6489.187734,GBP
0,0,N,N,N,N,5733917520,0,283.4407225,0,1,6519.136618,GBP
0,0,N,N,N,N,4946682280,0,344.2157403,0,1,6540.099066,GBP
0,0,N,N,N,N,6347684691,0,818.103642,0,1,6544.829136,GBP
0,0,N,N,N,N,4560801796,0,939.2610427,0,1,6574.827299,GBP
0,0,N,N,N,N,4371452142,0,263.0209924,0,1,6575.52481,GBP
0,0,N,N,N,N,6116232277,0,286.3703901,0,1,6586.518972,GBP
0,0,N,N,N,N,5449703402,0,946.4600977,0,1,6625.220684,GBP
0,0,N,N,N,N,4947247094,0,331.4031775,0,1,6628.06355,GBP
0,0,N,N,N,N,6395370880,0,442.4765849,0,1,6637.148774,GBP
0,0,N,N,N,N,5943425327,0,833.6263879,0,1,6669.011103,GBP
0,0,N,N,N,N,5080325041,0,741.316441,0,1,6671.847969,GBP
0,0,N,N,N,N,6325964162,0,476.6921821,0,1,6673.690549,GBP
0,0,N,N,N,N,6501060142,0,304.2773485,0,1,6694.101667,GBP
0,0,N,N,N,N,4676455249,0,278.9781898,0,1,6695.476555,GBP
0,0,N,N,N,N,5883873231,0,279.604699,0,1,6710.512776,GBP
0,0,N,N,N,N,4364767229,0,516.49427,0,1,6714.42551,GBP
0,0,N,N,N,N,5042085779,0,674.0469714,0,1,6740.469714,GBP
0,0,N,N,N,N,4407785985,0,224.7413522,0,1,6742.240566,GBP
0,0,N,N,N,N,5562215006,0,964.3739442,0,1,6750.617609,GBP
0,0,N,N,N,N,5929709161,0,422.4603638,0,1,6759.365821,GBP
0,0,N,N,N,N,6660093468,0,969.6754479,0,1,6787.728135,GBP
0,0,N,N,N,N,6001561628,0,324.3670035,0,1,6811.707074,GBP
0,0,N,N,N,N,4682063083,0,252.6746617,0,1,6822.215866,GBP
0,0,N,N,N,N,5325772796,0,853.1448143,0,1,6825.158514,GBP
0,0,N,N,N,N,5681678350,0,620.756162,0,1,6828.317782,GBP
0,0,N,N,N,N,4947057073,0,298.4430118,0,1,6864.189271,GBP
0,0,N,N,N,N,4178890366,0,254.6987928,0,1,6876.867406,GBP
0,0,N,N,N,N,4935893756,0,993.6779944,0,1,6955.745961,GBP
0,0,N,N,N,N,6112599503,0,774.9352571,0,1,6974.417314,GBP
0,0,N,N,N,N,5471234967,0,871.8060259,0,1,6974.448207,GBP
0,0,N,N,N,N,4315854966,0,582.3404299,0,1,6988.085159,GBP
0,0,N,N,N,N,5731774077,0,636.2151218,0,1,6998.36634,GBP
0,0,N,N,N,N,5594818728,0,467.7950189,0,1,7016.925284,GBP
0,0,N,N,N,N,4046620550,0,467.7990919,0,1,7016.986379,GBP
0,0,N,N,N,N,4191388992,0,305.113986,0,1,7017.621678,GBP
0,0,N,N,N,N,5561796926,0,439.7439477,0,1,7035.903163,GBP
0,0,N,N,N,N,4352596295,0,282.0283464,0,1,7050.70866,GBP
0,0,N,N,N,N,4530819743,0,245.3358792,0,1,7114.740497,GBP
0,0,N,N,N,N,5643672345,0,339.4638766,0,1,7128.741409,GBP
0,0,N,N,N,N,4610489392,0,266.1153195,0,1,7185.113627,GBP
0,0,N,N,N,N,5621545712,0,514.2896857,0,1,7200.0556,GBP
0,0,N,N,N,N,4967884257,0,360.1311219,0,1,7202.622438,GBP
0,0,N,N,N,N,6047061304,0,314.5137924,0,1,7233.817225,GBP
0,0,N,N,N,N,4028436728,0,904.350876,0,1,7234.807008,GBP
0,0,N,N,N,N,5449621099,0,484.5251802,0,1,7267.877703,GBP
0,0,N,N,N,N,6013944673,0,731.4175127,0,1,7314.175127,GBP
0,0,N,N,N,N,6321520053,0,282.1097646,0,1,7334.85388,GBP
0,0,N,N,N,N,5251420726,0,734.9744037,0,1,7349.744037,GBP
0,0,N,N,N,N,5968380453,0,817.8080635,0,1,7360.272572,GBP
0,0,N,N,N,N,6084304616,0,566.9738558,0,1,7370.660125,GBP
0,0,N,N,N,N,5830801726,0,246.4369025,0,1,7393.107075,GBP
0,0,N,N,N,N,5205576693,0,528.3836267,0,1,7397.370774,GBP
0,0,N,N,N,N,4818760082,0,274.77949,0,1,7419.04623,GBP
0,0,N,N,N,N,4792966026,0,620.1542529,0,1,7441.851035,GBP
0,0,N,N,N,N,5989567890,0,438.2273135,0,1,7449.86433,GBP
0,0,N,N,N,N,4465591987,0,936.5709786,0,1,7492.567829,GBP
0,0,N,N,N,N,4309226616,0,376.3372027,0,1,7526.744054,GBP
0,0,N,N,N,N,4852853142,0,752.8409699,0,1,7528.409699,GBP
0,0,N,N,N,N,4276029080,0,342.3816945,0,1,7532.397279,GBP
0,0,N,N,N,N,4473791013,0,342.6809679,0,1,7538.981294,GBP
0,0,N,N,N,N,5894266023,0,327.8155022,0,1,7539.756551,GBP
0,0,N,N,N,N,6558569852,0,302.1678511,0,1,7554.196278,GBP
0,0,N,N,N,N,4395933809,0,330.6185917,0,1,7604.227609,GBP
0,0,N,N,N,N,4121635732,0,271.7648081,0,1,7609.414627,GBP
0,0,N,N,N,N,6463028437,0,692.0117166,0,1,7612.128883,GBP
0,0,N,N,N,N,4312347732,0,695.0553947,0,1,7645.609342,GBP
0,0,N,N,N,N,4915255439,0,478.605703,0,1,7657.691248,GBP
0,0,N,N,N,N,4655628864,0,957.8440522,0,1,7662.752418,GBP
0,0,N,N,N,N,4611809772,0,639.1549832,0,1,7669.859798,GBP
0,0,N,N,N,N,5227763140,0,334.5756553,0,1,7695.240072,GBP
0,0,N,N,N,N,5485416143,0,256.6175924,0,1,7698.527772,GBP
0,0,N,N,N,N,5626936258,0,481.9453317,0,1,7711.125307,GBP
0,0,N,N,N,N,5277488252,0,771.3216886,0,1,7713.216886,GBP
0,0,N,N,N,N,5331642863,0,702.6567452,0,1,7729.224197,GBP
0,0,N,N,N,N,4256899166,0,266.7788614,0,1,7736.586981,GBP
0,0,N,N,N,N,6104877090,0,309.5230613,0,1,7738.076533,GBP
0,0,N,N,N,N,4676085949,0,967.462712,0,1,7739.701696,GBP
0,0,N,N,N,N,5153433930,0,597.6527374,0,1,7769.485586,GBP
0,0,N,N,N,N,5648698449,0,518.0113567,0,1,7770.170351,GBP
0,0,N,N,N,N,4855866036,0,777.8306429,0,1,7778.306429,GBP
0,0,N,N,N,N,4754143182,0,973.9951828,0,1,7791.961462,GBP
0,0,N,N,N,N,6242296794,0,299.9048928,0,1,7797.527213,GBP
0,0,N,N,N,N,5315815767,0,301.400302,0,1,7836.407852,GBP
0,0,N,N,N,N,4259155000,0,560.6187727,0,1,7848.662818,GBP
0,0,N,N,N,N,6450381813,0,291.5061578,0,1,7870.666261,GBP
0,0,N,N,N,N,4953501367,0,343.5877911,0,1,7902.519195,GBP
0,0,N,N,N,N,5335382806,0,718.874477,0,1,7907.619247,GBP
0,0,N,N,N,N,5406097383,0,660.2728699,0,1,7923.274439,GBP
0,0,N,N,N,N,5124411649,0,360.6087788,0,1,7933.393134,GBP
0,0,N,N,N,N,4070489094,0,721.75183,0,1,7939.27013,GBP
0,0,N,N,N,N,4793666919,0,611.2770644,0,1,7946.601837,GBP
0,0,N,N,N,N,4707846624,0,994.0327268,0,1,7952.261814,GBP
0,0,N,N,N,N,5862321338,0,284.0262146,0,1,7952.734009,GBP
0,0,N,N,N,N,4373338897,0,331.426718,0,1,7954.241232,GBP
0,0,N,N,N,N,5829834176,0,797.1695872,0,1,7971.695872,GBP
0,0,N,N,N,N,4941140760,0,798.3811814,0,1,7983.811814,GBP
0,0,N,N,N,N,4076057482,0,470.5214957,0,1,7998.865427,GBP
0,0,N,N,N,N,6529747014,0,364.1911159,0,1,8012.20455,GBP
0,0,N,N,N,N,5710081467,0,446.1610923,0,1,8030.899661,GBP
0,0,N,N,N,N,4997094269,0,892.5977442,0,1,8033.379698,GBP
0,0,N,N,N,N,6252095597,0,671.4730166,0,1,8057.676199,GBP
0,0,N,N,N,N,4363560965,0,895.4092475,0,1,8058.683228,GBP
0,0,N,N,N,N,5583988882,0,805.9274351,0,1,8059.274351,GBP
0,0,N,N,N,N,6340760061,0,351.9644652,0,1,8095.1827,GBP
0,0,N,N,N,N,6172156117,0,737.1431081,0,1,8108.574189,GBP
0,0,N,N,N,N,5934758164,0,579.1963571,0,1,8108.748999,GBP
0,0,N,N,N,N,5259963854,0,582.4438585,0,1,8154.214019,GBP
0,0,N,N,N,N,6418308737,0,628.3983686,0,1,8169.178792,GBP
0,0,N,N,N,N,5471400500,0,327.4163952,0,1,8185.40988,GBP
0,0,N,N,N,N,5611449058,0,409.7290836,0,1,8194.581672,GBP
0,0,N,N,N,N,5811663867,0,630.3569892,0,1,8194.64086,GBP
0,0,N,N,N,N,6539510877,0,456.118528,0,1,8210.133504,GBP
0,0,N,N,N,N,4725527324,0,457.055871,0,1,8227.005678,GBP
0,0,N,N,N,N,5162201246,0,914.8322803,0,1,8233.490523,GBP
0,0,N,N,N,N,5738922113,0,750.3168353,0,1,8253.485188,GBP
0,0,N,N,N,N,4306986403,0,416.69465,0,1,8333.893,GBP
0,0,N,N,N,N,4746493495,0,834.7481757,0,1,8347.481757,GBP
0,0,N,N,N,N,6428587880,0,380.4101122,0,1,8369.022468,GBP
0,0,N,N,N,N,6576529686,0,935.0405931,0,1,8415.365338,GBP
0,0,N,N,N,N,4833796990,0,938.1042664,0,1,8442.938398,GBP
0,0,N,N,N,N,4874763435,0,402.6697614,0,1,8456.064989,GBP
0,0,N,N,N,N,6016992340,0,384.9386397,0,1,8468.650073,GBP
0,0,N,N,N,N,5009197383,0,772.1844585,0,1,8494.029044,GBP
0,0,N,N,N,N,5169518782,0,945.4050346,0,1,8508.645311,GBP
0,0,N,N,N,N,4251489020,0,657.2020648,0,1,8543.626842,GBP
0,0,N,N,N,N,4499079450,0,949.623967,0,1,8546.615703,GBP
0,0,N,N,N,N,4597717326,0,854.7996712,0,1,8547.996712,GBP
0,0,N,N,N,N,5054783482,0,372.9341899,0,1,8577.486368,GBP
0,0,N,N,N,N,4686915370,0,613.3212585,0,1,8586.497619,GBP
0,0,N,N,N,N,5547372815,0,390.6814073,0,1,8594.990961,GBP
0,0,N,N,N,N,6172549638,0,297.0564251,0,1,8614.636328,GBP
0,0,N,N,N,N,4871663654,0,331.7625022,0,1,8625.825057,GBP
0,0,N,N,N,N,4771767173,0,319.5632222,0,1,8628.206999,GBP
0,0,N,N,N,N,4136293685,0,479.8838579,0,1,8637.909442,GBP
0,0,N,N,N,N,5451178242,0,319.9636238,0,1,8639.017843,GBP
0,0,N,N,N,N,5455074557,0,788.7822187,0,1,8676.604406,GBP
0,0,N,N,N,N,6380626809,0,543.1823039,0,1,8690.916862,GBP
0,0,N,N,N,N,6536766375,0,968.0425395,0,1,8712.382856,GBP
0,0,N,N,N,N,5063828599,0,459.066077,0,1,8722.255463,GBP
0,0,N,N,N,N,6065822477,0,876.3933141,0,1,8763.933141,GBP
0,0,N,N,N,N,4281812457,0,797.7126239,0,1,8774.838863,GBP
0,0,N,N,N,N,4655730662,0,976.7677328,0,1,8790.909595,GBP
0,0,N,N,N,N,6422331964,0,549.8809436,0,1,8798.095098,GBP
0,0,N,N,N,N,6397798527,0,587.7224468,0,1,8815.836702,GBP
0,0,N,N,N,N,4814202142,0,982.5278173,0,1,8842.750356,GBP
0,0,N,N,N,N,4778453785,0,887.0337656,0,1,8870.337656,GBP
0,0,N,N,N,N,6064426848,0,740.3379784,0,1,8884.055741,GBP
0,0,N,N,N,N,6202611223,0,296.8530769,0,1,8905.592307,GBP
0,0,N,N,N,N,4481573683,0,356.8473945,0,1,8921.184863,GBP
0,0,N,N,N,N,5470854000,0,991.579151,0,1,8924.212359,GBP
0,0,N,N,N,N,5933276103,0,558.9086915,0,1,8942.539064,GBP
0,0,N,N,N,N,6184561729,0,692.9004959,0,1,9007.706447,GBP
0,0,N,N,N,N,4243077800,0,333.6765248,0,1,9009.26617,GBP
0,0,N,N,N,N,4376928581,0,392.7683894,0,1,9033.672956,GBP
0,0,N,N,N,N,5851311155,0,335.6613759,0,1,9062.857149,GBP
0,0,N,N,N,N,4209086254,0,395.5872135,0,1,9098.505911,GBP
0,0,N,N,N,N,6380285974,0,911.5523619,0,1,9115.523619,GBP
0,0,N,N,N,N,4261581592,0,350.839702,0,1,9121.832252,GBP
0,0,N,N,N,N,6264436787,0,396.705396,0,1,9124.224108,GBP
0,0,N,N,N,N,4570798117,0,913.6176378,0,1,9136.176378,GBP
0,0,N,N,N,N,6546031085,0,381.4764345,0,1,9155.434428,GBP
0,0,N,N,N,N,6208386624,0,418.127904,0,1,9198.813888,GBP
0,0,N,N,N,N,5339697250,0,340.9290136,0,1,9205.083367,GBP
0,0,N,N,N,N,5238776955,0,328.9073055,0,1,9209.404554,GBP
0,0,N,N,N,N,4174856968,0,662.7658508,0,1,9278.721911,GBP
0,0,N,N,N,N,6031581505,0,387.9325115,0,1,9310.380276,GBP
0,0,N,N,N,N,6167533542,0,358.4796441,0,1,9320.470747,GBP
0,0,N,N,N,N,6553298425,0,346.1778181,0,1,9346.801089,GBP
0,0,N,N,N,N,6405633403,0,938.297574,0,1,9382.97574,GBP
0,0,N,N,N,N,6108970413,0,552.2423324,0,1,9388.119651,GBP
0,0,N,N,N,N,5918561849,0,494.4066902,0,1,9393.727114,GBP
0,0,N,N,N,N,6443896024,0,376.0442779,0,1,9401.106948,GBP
0,0,N,N,N,N,5508051970,0,495.2488059,0,1,9409.727312,GBP
0,0,N,N,N,N,5221231190,0,348.6578519,0,1,9413.762001,GBP
0,0,N,N,N,N,5166487247,0,413.1009762,0,1,9501.322453,GBP
0,0,N,N,N,N,6030628457,0,452.8647769,0,1,9510.160315,GBP
0,0,N,N,N,N,5154016142,0,352.3536607,0,1,9513.548839,GBP
0,0,N,N,N,N,4596037865,0,432.6014298,0,1,9517.231456,GBP
0,0,N,N,N,N,5747511747,0,502.5495754,0,1,9548.441933,GBP
0,0,N,N,N,N,5436992828,0,398.2019538,0,1,9556.846891,GBP
0,0,N,N,N,N,6078886360,0,367.8417769,0,1,9563.886199,GBP
0,0,N,N,N,N,4571659884,0,455.4687604,0,1,9564.843968,GBP
0,0,N,N,N,N,5911752738,0,455.9176044,0,1,9574.269692,GBP
0,0,N,N,N,N,4349926606,0,417.333128,0,1,9598.661944,GBP
0,0,N,N,N,N,4487026266,0,640.5290135,0,1,9607.935203,GBP
0,0,N,N,N,N,5807249178,0,437.5927204,0,1,9627.039849,GBP
0,0,N,N,N,N,5564436455,0,481.4849172,0,1,9629.698344,GBP
0,0,N,N,N,N,5640320949,0,481.6808649,0,1,9633.617298,GBP
0,0,N,N,N,N,4538998799,0,806.7868534,0,1,9681.442241,GBP
0,0,N,N,N,N,5369848529,0,484.923986,0,1,9698.47972,GBP
0,0,N,N,N,N,6502216396,0,693.6093538,0,1,9710.530953,GBP
0,0,N,N,N,N,4812692910,0,971.3908064,0,1,9713.908064,GBP
0,0,N,N,N,N,4310034710,0,811.0139636,0,1,9732.167563,GBP
0,0,N,N,N,N,5195378598,0,490.3167687,0,1,9806.335374,GBP
0,0,N,N,N,N,6146913660,0,350.306715,0,1,9808.58802,GBP
0,0,N,N,N,N,4257814710,0,516.4123634,0,1,9811.834905,GBP
0,0,N,N,N,N,6078844231,0,983.3110218,0,1,9833.110218,GBP
0,0,N,N,N,N,5330407599,0,983.8705044,0,1,9838.705044,GBP
0,0,N,N,N,N,5408834218,0,410.0125387,0,1,9840.300929,GBP
0,0,N,N,N,N,5607546840,0,429.5354844,0,1,9879.316141,GBP
0,0,N,N,N,N,4436144819,0,354.2021924,0,1,9917.661387,GBP
0,0,N,N,N,N,4963913041,0,828.0854789,0,1,9937.025747,GBP
0,0,N,N,N,N,5664940103,0,764.7588233,0,1,9941.864703,GBP
0,0,N,N,N,N,5290144972,0,906.9704234,0,1,9976.674657,GBP
0,0,N,N,N,N,6206322200,0,625.1168091,0,1,10001.86895,GBP
0,0,N,N,N,N,6524054044,0,667.4353963,0,1,10011.53094,GBP
0,0,N,N,N,N,4596065922,0,478.2349619,0,1,10042.9342,GBP
0,0,N,N,N,N,4471835006,0,437.5891024,0,1,10064.54936,GBP
0,0,N,N,N,N,4499635964,0,633.1532345,0,1,10130.45175,GBP
0,0,N,N,N,N,5489972389,0,338.7124806,0,1,10161.37442,GBP
0,0,N,N,N,N,5965782183,0,726.5779279,0,1,10172.09099,GBP
0,0,N,N,N,N,5882751271,0,678.4494561,0,1,10176.74184,GBP
0,0,N,N,N,N,5441239355,0,392.8161797,0,1,10213.22067,GBP
0,0,N,N,N,N,5542720364,0,568.5612409,0,1,10234.10234,GBP
0,0,N,N,N,N,6323457475,0,931.8261477,0,1,10250.08762,GBP
0,0,N,N,N,N,6075624889,0,855.9711784,0,1,10271.65414,GBP
0,0,N,N,N,N,4632179471,0,397.7989809,0,1,10342.7735,GBP
0,0,N,N,N,N,4975206764,0,383.0850226,0,1,10343.29561,GBP
0,0,N,N,N,N,5016477710,0,943.6473198,0,1,10380.12052,GBP
0,0,N,N,N,N,5106136340,0,865.6801708,0,1,10388.16205,GBP
0,0,N,N,N,N,5340612351,0,742.822941,0,1,10399.52117,GBP
0,0,N,N,N,N,4954985014,0,372.3301234,0,1,10425.24346,GBP
0,0,N,N,N,N,4898276219,0,475.8661114,0,1,10469.05445,GBP
0,0,N,N,N,N,5155524762,0,524.3189344,0,1,10486.37869,GBP
0,0,N,N,N,N,4590840069,0,807.9100536,0,1,10502.8307,GBP
0,0,N,N,N,N,4743118018,0,553.0742426,0,1,10508.41061,GBP
0,0,N,N,N,N,6456549783,0,657.5685587,0,1,10521.09694,GBP
0,0,N,N,N,N,4067279381,0,438.4793422,0,1,10523.50421,GBP
0,0,N,N,N,N,5440287694,0,882.4089183,0,1,10588.90702,GBP
0,0,N,N,N,N,6386166156,0,505.4512501,0,1,10614.47625,GBP
0,0,N,N,N,N,4207845177,0,354.2113665,0,1,10626.341,GBP
0,0,N,N,N,N,4813851869,0,379.5881593,0,1,10628.46846,GBP
0,0,N,N,N,N,4081166970,0,760.4026564,0,1,10645.63719,GBP
0,0,N,N,N,N,6045334233,0,760.5655424,0,1,10647.91759,GBP
0,0,N,N,N,N,4221158582,0,591.6730807,0,1,10650.11545,GBP
0,0,N,N,N,N,5273136671,0,888.4004575,0,1,10660.80549,GBP
0,0,N,N,N,N,4544322870,0,427.4539862,0,1,10686.34966,GBP
0,0,N,N,N,N,4158755914,0,667.9883995,0,1,10687.81439,GBP
0,0,N,N,N,N,6269886083,0,973.8713204,0,1,10712.58452,GBP
0,0,N,N,N,N,4886068496,0,428.6583754,0,1,10716.45939,GBP
0,0,N,N,N,N,4989731900,0,466.0624676,0,1,10719.43675,GBP
0,0,N,N,N,N,4222455854,0,487.462776,0,1,10724.18107,GBP
0,0,N,N,N,N,6249538017,0,976.8864532,0,1,10745.75099,GBP
0,0,N,N,N,N,5047205380,0,597.5883336,0,1,10756.59,GBP
0,0,N,N,N,N,5444359736,0,977.9319849,0,1,10757.25183,GBP
0,0,N,N,N,N,6076013907,0,979.7549985,0,1,10777.30498,GBP
0,0,N,N,N,N,4170696132,0,772.3682727,0,1,10813.15582,GBP
0,0,N,N,N,N,4141125120,0,453.2917794,0,1,10879.00271,GBP
0,0,N,N,N,N,6591124535,0,989.4581759,0,1,10884.03993,GBP
0,0,N,N,N,N,5086323903,0,908.6574432,0,1,10903.88932,GBP
0,0,N,N,N,N,5009112825,0,606.9293056,0,1,10924.7275,GBP
0,0,N,N,N,N,4784644048,0,437.2144388,0,1,10930.36097,GBP
0,0,N,N,N,N,4368033822,0,913.8312984,0,1,10965.97558,GBP
0,0,N,N,N,N,5538366331,0,731.9122204,0,1,10978.68331,GBP
0,0,N,N,N,N,4658221229,0,379.420227,0,1,11003.18658,GBP
0,0,N,N,N,N,6350931154,0,735.219548,0,1,11028.29322,GBP
0,0,N,N,N,N,5914216110,0,479.5747504,0,1,11030.21926,GBP
0,0,N,N,N,N,4884412998,0,409.1657216,0,1,11047.47448,GBP
0,0,N,N,N,N,5418243329,0,381.8999993,0,1,11075.09998,GBP
0,0,N,N,N,N,5587503967,0,693.3185274,0,1,11093.09644,GBP
0,0,N,N,N,N,6143270526,0,483.8797124,0,1,11129.23339,GBP
0,0,N,N,N,N,6241680882,0,588.0162,0,1,11172.3078,GBP
0,0,N,N,N,N,6540577241,0,508.9961017,0,1,11197.91424,GBP
0,0,N,N,N,N,5580738204,0,467.2969759,0,1,11215.12742,GBP
0,0,N,N,N,N,5685712527,0,511.1327389,0,1,11244.92026,GBP
0,0,N,N,N,N,6385093167,0,417.7837762,0,1,11280.16196,GBP
0,0,N,N,N,N,5762596531,0,491.8827512,0,1,11313.30328,GBP
0,0,N,N,N,N,5821474658,0,870.5566416,0,1,11317.23634,GBP
0,0,N,N,N,N,4530993536,0,630.8018493,0,1,11354.43329,GBP
0,0,N,N,N,N,4139729954,0,494.4024522,0,1,11371.2564,GBP
0,0,N,N,N,N,5809891755,0,421.2381536,0,1,11373.43015,GBP
0,0,N,N,N,N,5167722376,0,438.5173091,0,1,11401.45004,GBP
0,0,N,N,N,N,5883463476,0,952.6647002,0,1,11431.9764,GBP
0,0,N,N,N,N,6292552319,0,880.1616245,0,1,11442.10112,GBP
0,0,N,N,N,N,5531553155,0,382.8332843,0,1,11484.99853,GBP
0,0,N,N,N,N,5044060555,0,382.9491947,0,1,11488.47584,GBP
0,0,N,N,N,N,6071656871,0,884.3623409,0,1,11496.71043,GBP
0,0,N,N,N,N,5588538170,0,525.7163649,0,1,11565.76003,GBP
0,0,N,N,N,N,5715768489,0,399.1019888,0,1,11573.95768,GBP
0,0,N,N,N,N,6250651797,0,683.3460934,0,1,11616.88359,GBP
0,0,N,N,N,N,6382215931,0,506.2714745,0,1,11644.24391,GBP
0,0,N,N,N,N,6408502165,0,448.6290159,0,1,11664.35441,GBP
0,0,N,N,N,N,4436694580,0,390.0179528,0,1,11700.53858,GBP
0,0,N,N,N,N,5931006675,0,531.894202,0,1,11701.67244,GBP
0,0,N,N,N,N,6651112346,0,421.616281,0,1,11805.25587,GBP
0,0,N,N,N,N,4781725177,0,740.4579494,0,1,11847.32719,GBP
0,0,N,N,N,N,4375005493,0,987.8641789,0,1,11854.37015,GBP
0,0,N,N,N,N,5768572987,0,741.4572381,0,1,11863.31581,GBP
0,0,N,N,N,N,4124918495,0,457.2117028,0,1,11887.50427,GBP
0,0,N,N,N,N,6190983700,0,793.4331994,0,1,11901.49799,GBP
0,0,N,N,N,N,5776594319,0,994.9285126,0,1,11939.14215,GBP
0,0,N,N,N,N,4081309172,0,426.8611966,0,1,11952.1135,GBP
0,0,N,N,N,N,6324841313,0,998.9342752,0,1,11987.2113,GBP
0,0,N,N,N,N,4954359893,0,413.5055132,0,1,11991.65988,GBP
0,0,N,N,N,N,5314193872,0,523.6394888,0,1,12043.70824,GBP
0,0,N,N,N,N,4452503521,0,482.5467868,0,1,12063.66967,GBP
0,0,N,N,N,N,6162593013,0,805.3738068,0,1,12080.6071,GBP
0,0,N,N,N,N,6050263501,0,483.8859859,0,1,12097.14965,GBP
0,0,N,N,N,N,4828074573,0,576.8208908,0,1,12113.23871,GBP
0,0,N,N,N,N,4988690933,0,528.9062868,0,1,12164.8446,GBP
0,0,N,N,N,N,4993243064,0,760.5005671,0,1,12168.00907,GBP
0,0,N,N,N,N,4037355501,0,533.0267792,0,1,12259.61592,GBP
0,0,N,N,N,N,6472884362,0,490.8310558,0,1,12270.7764,GBP
0,0,N,N,N,N,4509987976,0,877.0977778,0,1,12279.36889,GBP
0,0,N,N,N,N,6296125100,0,533.9874879,0,1,12281.71222,GBP
0,0,N,N,N,N,5402641078,0,945.0691734,0,1,12285.89925,GBP
0,0,N,N,N,N,5171502115,0,724.8353648,0,1,12322.2012,GBP
0,0,N,N,N,N,5327402767,0,561.3105881,0,1,12348.83294,GBP
0,0,N,N,N,N,4860094979,0,687.8850287,0,1,12381.93052,GBP
0,0,N,N,N,N,5290049173,0,427.0121119,0,1,12383.35125,GBP
